"","IndexExp","ExpVal"
"1",1,4.85562331550817
"2",2,0.823903171045965
"3",3,0.316178235701162
"4",4,0.213296873025963
"5",5,0.332796822632637
"6",6,1.04984821690538
"7",7,1.19254928402361
"8",8,0.396036498126171
"9",9,0.219329331453409
"10",10,0.987064976394291
"11",11,0.261506291923714
"12",12,2.06663883178201
"13",13,0.179404699787421
"14",14,2.72543455749334
"15",15,2.64058501698878
"16",16,4.61344805357742
"17",17,6.25282786897192
"18",18,0.329644476388248
"19",19,0.694323921574309
"20",20,0.324433119516997
"21",21,0.36100946401508
"22",22,0.620417496476732
"23",23,0.588032419654082
"24",24,1.48020007694392
"25",25,0.317376726732251
"26",26,0.755153317264333
"27",27,2.53224840738552
"28",28,0.152742828297951
"29",29,1.38293382307455
"30",30,0.00131525711774853
"31",31,0.345603655398966
"32",32,0.449398209386395
"33",33,1.58344716436129
"34",34,2.8528971736377
"35",35,0.351320672203945
"36",36,0.877467073860381
"37",37,0.532535922161318
"38",38,0.318700728493232
"39",39,0.015917624831661
"40",40,3.46795357512506
"41",41,0.713495808326217
"42",42,1.84162713264819
"43",43,0.76614449226043
"44",44,1.79863721210946
"45",45,0.327780812894374
"46",46,0.675812787037176
"47",47,2.88790651839746
"48",48,1.48250537874486
"49",49,0.271676339454953
"50",50,0.569463523209232
"51",51,0.272469707288289
"52",52,0.890186345675815
"53",53,0.225394045517525
"54",54,0.487139145661313
"55",55,0.139534666884666
"56",56,0.719947978458643
"57",57,0.575544900734402
"58",58,1.51851798856393
"59",59,0.607448625971502
"60",60,0.0699483106647797
"61",61,1.39588889410972
"62",62,1.80086670603904
"63",63,0.0737060814191038
"64",64,0.680278333283736
"65",65,0.833383810794104
"66",66,0.438898453323063
"67",67,2.06624462631018
"68",68,1.3498659352829
"69",69,0.137696410426907
"70",70,0.547619136911831
"71",71,0.359627023628864
"72",72,1.76184434381736
"73",73,0.301806143616852
"74",74,0.349148396070409
"75",75,0.183766459073022
"76",76,2.02411774743594
"77",77,0.459140966999047
"78",78,1.23410408652635
"79",79,0.262649188264104
"80",80,1.8123293856727
"81",81,0.521836096507442
"82",82,1.03875411069875
"83",83,0.244857871618748
"84",84,0.0844886695002861
"85",85,0.51795460635446
"86",86,2.76695228361829
"87",87,0.120531753699534
"88",88,0.626608735418814
"89",89,1.50630876320424
"90",90,0.775688967384001
"91",91,2.85075480509766
"92",92,0.275457736898135
"93",93,0.383629825065379
"94",94,0.149448807134936
"95",95,1.6516224885547
"96",96,1.24061512006636
"97",97,5.22127041816614
"98",98,2.30259696552137
"99",99,0.430458487486567
"100",100,0.705890706403033
"101",101,0.450984457895859
"102",102,0.0231986174757638
"103",103,0.255541604795887
"104",104,0.436710992127773
"105",105,1.7422299537224
"106",106,0.845425149710529
"107",107,1.15285239515271
"108",108,0.173223077566102
"109",109,0.139698987349303
"110",110,1.3925547583332
"111",111,0.330707193127285
"112",112,0.535966179447685
"113",113,1.1934069951558
"114",114,1.82269373119081
"115",115,0.172027524382488
"116",116,0.88135364023499
"117",117,0.490884424340947
"118",118,0.232657056050901
"119",119,1.71633582428457
"120",120,0.278008076663878
"121",121,1.77986330956966
"122",122,0.682476169930891
"123",123,0.558684822475209
"124",124,0.789821176764129
"125",125,0.413531037889428
"126",126,0.788388296472462
"127",127,0.405326079359929
"128",128,0.242611774378417
"129",129,0.299509459456271
"130",130,0.886326001664097
"131",131,1.97707699146418
"132",132,0.372856731201627
"133",133,0.450471947541942
"134",134,0.632966138552536
"135",135,0.237156916478859
"136",136,5.72408226663532
"137",137,3.15554151408502
"138",138,0.0677492727043133
"139",139,0.126719526212404
"140",140,0.319644836873268
"141",141,0.298434473134726
"142",142,0.345268036856877
"143",143,0.612260827465018
"144",144,1.1760281736146
"145",145,1.04360682829391
"146",146,0.689974926183699
"147",147,1.13942947722618
